gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,14,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),112.42,7675.54,0
Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),100.35,3965.24,1
Male,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),56.33,7628.4,0
Male,0,No,No,40,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.39,3352.39,0
Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,91.69,559.84,0
Female,0,Yes,No,17,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),66.77,1721.56,0
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.65,3132.47,0
Female,0,No,No,70,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),44.09,7819.51,0
Male,0,No,Yes,61,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),48.91,6487.7,1
Male,0,Yes,Yes,49,Yes,No,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.37,607.1,1
Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,68.28,1430.31,0
Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),58.34,4705.37,0
Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,26.66,7703.54,0
Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.4,3307.6,0
Male,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.79,6663.42,0
Female,0,No,No,19,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),82.25,2645.52,1
Female,0,Yes,No,62,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),99.21,1597.57,0
Male,1,No,No,67,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),70.8,2586.05,0
Male,0,No,No,30,Yes,No,No,No internet service,No,No,No,Yes,No internet service,One year,No,Mailed check,77.91,4982.51,0
Female,0,No,Yes,38,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),73.14,4750.57,0
Female,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),83.65,3603.03,0
Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.63,5522.3,1
Female,0,No,Yes,11,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),55.61,1940.19,0
Female,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,118.52,692.11,1
Female,0,No,Yes,8,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,57.35,4939.69,1
Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),64.63,1159.67,0
Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),36.21,4119.6,0
Male,1,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),102.72,2754.61,0
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,97.37,307.78,0
Male,0,Yes,No,62,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,93.19,3724.7,1
Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),106.87,7019.32,0
Male,1,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,21.86,7060.89,0
Male,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,21.8,5827.45,1
Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),117.71,3859.47,1
Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),39.21,2799.8,1
Female,0,No,No,20,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.73,293.81,0
Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),99.46,5787.59,0
Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),71.99,7293.12,1
Female,0,No,No,54,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.3,4698.16,0
Male,0,No,No,33,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,40.56,7987.46,0
Female,0,No,No,5,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),26.65,5228.54,0
Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,97.84,1327.17,0
Male,0,Yes,No,63,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),70.34,4060.12,0
Male,0,Yes,No,46,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),118.65,4536.23,1
Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),73.67,6224.52,1
Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.29,5339.7,0
Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.05,459.12,1
Male,0,Yes,Yes,47,Yes,No phone service,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,72.39,1720.36,0
Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,78.4,509.66,0
Female,0,Yes,No,59,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,35.5,3603.34,0
Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,35.33,3305.49,0
Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,111.52,3876.14,1
Male,0,No,No,43,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.45,7996.44,0
Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),21.01,243.29,0
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),94.65,7718.42,0
Male,0,No,No,53,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.71,7245.03,0
Male,0,No,No,64,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,84.52,2553.92,0
Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,23.97,7270.03,0
Male,0,No,No,1,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.74,3536.75,0
Male,0,No,Yes,70,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),67.33,6303.1,1
Male,1,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,32.81,71.37,0
Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.95,7232.7,1
Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Mailed check,21.18,5016.24,1
Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,29.37,1188.37,0
Male,0,No,No,69,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),76.88,7327.07,0
Male,0,Yes,No,69,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,20.43,384.59,0
Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),119.37,248.71,0
Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,22.98,7489.27,1
Female,0,No,No,60,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,83.08,4437.25,0
Female,1,No,Yes,71,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),56.15,844.71,0
Male,0,No,No,55,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,31.25,924.03,0
Female,1,No,No,38,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,106.32,5926.5,0
Male,0,No,No,33,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,74.6,4712.86,0
Male,0,Yes,No,6,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),87.12,4387.08,0
Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.63,5359.3,0
Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,75.21,5586.6,0
Male,1,Yes,No,37,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,45.22,2324.5,0
Male,0,Yes,No,45,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,51.22,7972.27,0
Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),102.56,557.68,0
Male,1,No,No,52,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.62,6266.21,0
Male,0,No,No,18,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.44,2129.32,1
Female,0,No,No,25,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),77.88,7102.18,0
Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,95.33,1027.01,0
Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,30.07,7919.63,1
Female,0,No,No,18,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.34,3801.87,1
Male,0,Yes,No,1,Yes,Yes,No,No internet service,No,Yes,Yes,No,No,One year,No,Electronic check,66.62,3077.14,0
Male,0,Yes,No,39,No,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.78,936.57,0
Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,83.76,2789.05,1
Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.97,1984.36,1
Male,1,Yes,No,38,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),40.0,7536.62,0
Female,0,No,No,8,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),64.93,5323.99,0
Female,0,Yes,Yes,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.15,2850.72,0
Female,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,63.24,788.52,0
Female,0,No,Yes,41,Yes,No,No,No,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),111.05,4010.42,0
Male,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,110.01,6082.17,1
Male,0,Yes,No,32,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.92,6652.8,0
Male,1,No,No,16,No,No phone service,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,41.14,4337.87,1
Male,0,No,No,2,Yes,No,No,No internet service,No,No,No,No,Yes,One year,Yes,Credit card (automatic),110.02,7956.04,0
Male,0,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),61.66,3643.86,0
Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,51.06,700.98,0
Female,0,Yes,No,47,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Mailed check,115.83,2352.38,0
Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),69.28,5273.73,0
Male,0,Yes,No,17,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,107.42,5030.1,1
Male,0,No,No,54,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,20.92,2693.5,0
Female,1,No,No,54,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,25.48,7108.66,0
Male,0,No,No,51,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),67.89,2129.06,0
Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,85.21,2270.03,1
Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),67.91,4139.21,1
Female,0,No,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,Yes,Mailed check,67.39,3519.41,0
Male,0,No,Yes,11,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,53.03,3903.05,1
Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),65.63,5184.89,0
Female,0,Yes,No,30,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,103.35,7619.51,1
Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,96.14,5019.92,0
Female,0,No,No,46,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Credit card (automatic),42.95,2311.03,1
Female,0,Yes,No,70,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),91.88,7911.21,0
Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),88.41,6896.24,0
Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),33.37,2931.69,0
Male,0,No,Yes,58,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,106.35,3620.16,0
Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,26.02,1237.44,0
Female,0,No,Yes,4,No,No,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.47,3881.99,1
Male,0,Yes,No,62,No,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.54,3266.36,1
Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.8,6805.26,0
Female,0,Yes,No,42,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),39.0,2408.57,0
Female,0,Yes,No,24,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.44,5451.84,0
Male,0,Yes,No,5,No,No,DSL,No,No internet service,No,No,No,No internet service,One year,No,Electronic check,107.93,1724.95,0
Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,37.64,2892.37,0
Female,0,Yes,No,45,No,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,53.49,3505.89,1
Male,0,No,No,59,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),102.17,7896.06,0
Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),96.22,5526.39,0
Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,80.62,3183.74,1
Female,0,No,No,67,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.97,5354.78,0
Male,0,No,Yes,49,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.55,462.76,0
Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.24,1534.7,0
Male,0,Yes,No,50,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),112.44,6424.93,1
Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,72.22,7726.03,0
Male,0,No,Yes,52,Yes,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.07,5040.28,1
Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,56.65,1740.36,0
Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,83.89,7482.88,0
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,75.37,957.24,0
Male,0,No,No,71,Yes,Yes,No,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.44,5293.92,1
Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.12,3482.6,0
Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,100.51,7766.44,0
Male,0,Yes,Yes,48,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,26.28,2930.79,0
Male,0,Yes,No,32,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),118.34,3756.79,0
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),44.42,6874.6,1
Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,84.33,2551.12,0
Female,0,No,No,68,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,82.07,3259.01,0
Male,1,Yes,No,32,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),24.49,4329.5,1
Female,1,No,No,59,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),118.66,4561.7,0
Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.07,951.73,1
Female,1,No,No,16,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.09,2574.84,0
Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.34,1691.96,0
Male,0,No,No,66,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),57.37,7774.65,0
Female,0,Yes,Yes,6,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),86.55,2236.76,0
